manual,source_file,source_title,source_token,source_slug,source_doc_url,source_block_url,block_id,json_path,source_type,link_text,target_token,target_url,anchor,candidate_rank,candidate_score,candidate_title,candidate_slug,candidate_doc_token,candidate_doc_link,candidate_record_id,candidate_table_name,recommended_action
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,3,86,Create a StructArray Field,create-struct-array,RzSBwW7dUizQeekka9CcZ3Etnyg,https://zilliverse.feishu.cn/wiki/RzSBwW7dUizQeekka9CcZ3Etnyg,recvmiXcFCqTXW,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,4,86,Filtered Search with StructArray,filtered-search-with-struct-arrays,WDjyw7hO3i26RckEgqIcf36snMh,https://zilliverse.feishu.cn/wiki/WDjyw7hO3i26RckEgqIcf36snMh,recvmiYazRHkb7,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,5,86,Grouping Search with StructArray,grouping-search-with-struct-array,I60hwuYrSiVSWBkYq9RcqRcpnFh,https://zilliverse.feishu.cn/wiki/I60hwuYrSiVSWBkYq9RcqRcpnFh,recvmiYaOEEiuv,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,6,86,Hybrid Search with StructArray,hybrid-search-with-struct-array,EqSpwh9BaiEISgkG5YVcDbCUnpe,https://zilliverse.feishu.cn/wiki/EqSpwh9BaiEISgkG5YVcDbCUnpe,recvmiYaUTQk9R,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,7,86,Index StructArray Fields,index-struct-array,VvkEwug9ciPZYVk6hM1chLydnib,https://zilliverse.feishu.cn/wiki/VvkEwug9ciPZYVk6hM1chLydnib,recvmiXfJKVEi6,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,CK0ewQWC2iz6lakP0kscqogbnGh.json, November 2025 Release Notes ,CK0ewQWC2iz6lakP0kscqogbnGh,release-notes-2511,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh,https://zilliverse.feishu.cn/wiki/CK0ewQWC2iz6lakP0kscqogbnGh#RBgId757KoewhDxYFewcs9uknDd,RBgId757KoewhDxYFewcs9uknDd,$.blocks.items[11].bullet.elements[2].mention_doc,mention_doc,Array of Structs,LIMbwXk1OiS5SykUyNhc5FtSnPb,https://zilliverse.feishu.cn/wiki/LIMbwXk1OiS5SykUyNhc5FtSnPb,,8,86,Insert Data into StructArray Fields,insert-struct-array,WTPbww9GkifmAvkuRWLcVd4jnnh,https://zilliverse.feishu.cn/wiki/WTPbww9GkifmAvkuRWLcVd4jnnh,recvmiXeibUjFw,Development,"Replace the mention_doc with a new Feishu document mention for ""StructArray Operators"" (https://zilliverse.feishu.cn/wiki/VmGMwsTliiGZdFkzzeBckRNlnCh)."
guides,DF8HwUTD6iScNQkVzs8cZTr8n8b.json,"Release Notes (June 9, 2025)",DF8HwUTD6iScNQkVzs8cZTr8n8b,release-notes-2170,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b#UoEOdzCkbomX8wxKYLFcV3DJnie,UoEOdzCkbomX8wxKYLFcV3DJnie,$.blocks.items[7].text.elements[1].mention_doc,mention_doc,Migrations,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,1,86,Migration,zilliz-migration-prompts,U1dnw1bYyid9pTkjBhkcjOkenVc,https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc,recvlW58JEaRR5,Tools,"Replace the mention_doc with a new Feishu document mention for ""Migration"" (https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc)."
guides,DF8HwUTD6iScNQkVzs8cZTr8n8b.json,"Release Notes (June 9, 2025)",DF8HwUTD6iScNQkVzs8cZTr8n8b,release-notes-2170,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b#UoEOdzCkbomX8wxKYLFcV3DJnie,UoEOdzCkbomX8wxKYLFcV3DJnie,$.blocks.items[7].text.elements[1].mention_doc,mention_doc,Migrations,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,2,86,Zilliz to Zilliz Migrations,migrate-between-clusters,CEJrwt9sYizQgtkPlBBcJXvRnff,https://zilliverse.feishu.cn/wiki/CEJrwt9sYizQgtkPlBBcJXvRnff,recvm110fDjU6D,Management,"Replace the mention_doc with a new Feishu document mention for ""Migration"" (https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc)."
guides,DF8HwUTD6iScNQkVzs8cZTr8n8b.json,"Release Notes (June 9, 2025)",DF8HwUTD6iScNQkVzs8cZTr8n8b,release-notes-2170,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b,https://zilliverse.feishu.cn/wiki/DF8HwUTD6iScNQkVzs8cZTr8n8b#UoEOdzCkbomX8wxKYLFcV3DJnie,UoEOdzCkbomX8wxKYLFcV3DJnie,$.blocks.items[7].text.elements[1].mention_doc,mention_doc,Migrations,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,3,47,Integrations,zilliz-integrations-prompts,SHy1wIJ58iGIhykpBW6cZ3Ibndf,https://zilliverse.feishu.cn/wiki/SHy1wIJ58iGIhykpBW6cZ3Ibndf,recvlW5cvc1wgl,Tools,"Replace the mention_doc with a new Feishu document mention for ""Migration"" (https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc)."
guides,DW9wwFlgAiwOhBk2PgucY4URnke.json,Manage Global Cluster,DW9wwFlgAiwOhBk2PgucY4URnke,manage-global-cluster,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke#U4V7dwPjNozspqxRvdacIa25n4f,U4V7dwPjNozspqxRvdacIa25n4f,$.blocks.items[83].text.elements[0].text_run.text_element_style.link,href_link,Data transfer,JNtPwA2dnioj5Fk7N1WcW5k9nMB,https://zilliverse.feishu.cn/wiki/JNtPwA2dnioj5Fk7N1WcW5k9nMB,,1,100,Data Transfer Cost,data-transfer-cost,BClgwKlHaiushBkPPssclTkYnef,https://zilliverse.feishu.cn/wiki/BClgwKlHaiushBkPPssclTkYnef,recvlW2xuZnpJa,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BClgwKlHaiushBkPPssclTkYnef.
guides,DW9wwFlgAiwOhBk2PgucY4URnke.json,Manage Global Cluster,DW9wwFlgAiwOhBk2PgucY4URnke,manage-global-cluster,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke#U4V7dwPjNozspqxRvdacIa25n4f,U4V7dwPjNozspqxRvdacIa25n4f,$.blocks.items[83].text.elements[2].text_run.text_element_style.link,href_link,Dedicated cluster,MA5TwtCG9imviYkzvFAc5LJynCb,https://zilliverse.feishu.cn/wiki/MA5TwtCG9imviYkzvFAc5LJynCb,,1,100,Dedicated Cluster Cost,dedicated-cluster-cost,J2prwh2KLis9oqkqNIAcU1d6nsd,https://zilliverse.feishu.cn/wiki/J2prwh2KLis9oqkqNIAcU1d6nsd,recvlW2pQmq3dU,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/J2prwh2KLis9oqkqNIAcU1d6nsd.
guides,DW9wwFlgAiwOhBk2PgucY4URnke.json,Manage Global Cluster,DW9wwFlgAiwOhBk2PgucY4URnke,manage-global-cluster,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke#U4V7dwPjNozspqxRvdacIa25n4f,U4V7dwPjNozspqxRvdacIa25n4f,$.blocks.items[83].text.elements[2].text_run.text_element_style.link,href_link,Dedicated cluster,MA5TwtCG9imviYkzvFAc5LJynCb,https://zilliverse.feishu.cn/wiki/MA5TwtCG9imviYkzvFAc5LJynCb,,2,45,Create Cluster,create-cluster,KrbjwFhy3iojF3k97XmcvvXMnW7,https://zilliverse.feishu.cn/wiki/KrbjwFhy3iojF3k97XmcvvXMnW7,recvlVUzSLcB1y,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/J2prwh2KLis9oqkqNIAcU1d6nsd.
guides,DW9wwFlgAiwOhBk2PgucY4URnke.json,Manage Global Cluster,DW9wwFlgAiwOhBk2PgucY4URnke,manage-global-cluster,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke,https://zilliverse.feishu.cn/wiki/DW9wwFlgAiwOhBk2PgucY4URnke#U4V7dwPjNozspqxRvdacIa25n4f,U4V7dwPjNozspqxRvdacIa25n4f,$.blocks.items[83].text.elements[2].text_run.text_element_style.link,href_link,Dedicated cluster,MA5TwtCG9imviYkzvFAc5LJynCb,https://zilliverse.feishu.cn/wiki/MA5TwtCG9imviYkzvFAc5LJynCb,,3,45,Create On-Demand Cluster,on-demand-cluster,RoxawNJhki1vXXkFsEEc7laMnxe,https://zilliverse.feishu.cn/wiki/RoxawNJhki1vXXkFsEEc7laMnxe,recvlVUuLjtEkf,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/J2prwh2KLis9oqkqNIAcU1d6nsd.
guides,ESVGwTkn8iLfUakSSrkc5dWJnye.json,Cross-Region Backup,ESVGwTkn8iLfUakSSrkc5dWJnye,backup-to-other-regions,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye#GGtgdg7YbobH0NxZEADcq7ZLnry,GGtgdg7YbobH0NxZEADcq7ZLnry,$.blocks.items[34].bullet.elements[2].mention_doc,mention_doc,Storage Cost,Uj3wwkysGiBhfqk8jsMckyiTnBb,https://zilliverse.feishu.cn/wiki/Uj3wwkysGiBhfqk8jsMckyiTnBb,,1,100,Storage Cost,storage-cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,recvlW2tk3N880,Management,"Replace the mention_doc with a new Feishu document mention for ""Storage Cost"" (https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r)."
guides,ESVGwTkn8iLfUakSSrkc5dWJnye.json,Cross-Region Backup,ESVGwTkn8iLfUakSSrkc5dWJnye,backup-to-other-regions,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye#GGtgdg7YbobH0NxZEADcq7ZLnry,GGtgdg7YbobH0NxZEADcq7ZLnry,$.blocks.items[34].bullet.elements[2].mention_doc,mention_doc,Storage Cost,Uj3wwkysGiBhfqk8jsMckyiTnBb,https://zilliverse.feishu.cn/wiki/Uj3wwkysGiBhfqk8jsMckyiTnBb,,2,55,Storage Request Cost,storage-request-cost,YMYFwJhUuibUTxkJ1lTcNVSxnhg,https://zilliverse.feishu.cn/wiki/YMYFwJhUuibUTxkJ1lTcNVSxnhg,recvlW2vwEKKSL,Management,"Replace the mention_doc with a new Feishu document mention for ""Storage Cost"" (https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r)."
guides,ESVGwTkn8iLfUakSSrkc5dWJnye.json,Cross-Region Backup,ESVGwTkn8iLfUakSSrkc5dWJnye,backup-to-other-regions,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye#E2IddfEvCoJbfJxhRPccTLAJn7f,E2IddfEvCoJbfJxhRPccTLAJn7f,$.blocks.items[35].bullet.elements[2].mention_doc,mention_doc,Data Transfer Cost,JNtPwA2dnioj5Fk7N1WcW5k9nMB,https://zilliverse.feishu.cn/wiki/JNtPwA2dnioj5Fk7N1WcW5k9nMB,,1,100,Data Transfer Cost,data-transfer-cost,BClgwKlHaiushBkPPssclTkYnef,https://zilliverse.feishu.cn/wiki/BClgwKlHaiushBkPPssclTkYnef,recvlW2xuZnpJa,Management,"Replace the mention_doc with a new Feishu document mention for ""Data Transfer Cost"" (https://zilliverse.feishu.cn/wiki/BClgwKlHaiushBkPPssclTkYnef)."
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#MOWFdUwYDooKfKx6M1ZcsmNunIf,MOWFdUwYDooKfKx6M1ZcsmNunIf,$.blocks.items[64].text.elements[3].mention_doc,mention_doc,Understand BYOC Billing,Cc70wW8HwiSGR9kOdqQcvNbKnOd,https://zilliverse.feishu.cn/wiki/Cc70wW8HwiSGR9kOdqQcvNbKnOd,,1,100,Understand BYOC Billing,understand-byoc-billing,VsLcwDK6SiGs0CkJ7i0cmRYWnof,https://zilliverse.feishu.cn/wiki/VsLcwDK6SiGs0CkJ7i0cmRYWnof,recvoaZ4IIbWVp,Management,"Replace the mention_doc with a new Feishu document mention for ""Understand BYOC Billing"" (https://zilliverse.feishu.cn/wiki/VsLcwDK6SiGs0CkJ7i0cmRYWnof)."
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#YFOXdGLc5oEZQSx0XDEcGGYRnrg,YFOXdGLc5oEZQSx0XDEcGGYRnrg,$.blocks.items[68].text.elements[1].text_run.text_element_style.link,href_link,Marketplaces,UmVTwGKZviAvsokdOLAcUMY8n1f,https://zilliverse.feishu.cn/wiki/UmVTwGKZviAvsokdOLAcUMY8n1f,,1,47,Separate Zilliz Cloud Billing on AWS Marketplace,separate-zilliz-cloud-billing-on-aws-marketplace,V7nZwzmpFiOokGksfTqcAcjcnXh,https://zilliverse.feishu.cn/wiki/V7nZwzmpFiOokGksfTqcAcjcnXh,recvlW1Te1J9Wq,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/V7nZwzmpFiOokGksfTqcAcjcnXh.
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#K5xgdXSWMoFWGHxNkOxcLSjKnIL,K5xgdXSWMoFWGHxNkOxcLSjKnIL,$.blocks.items[103].bullet.elements[1].text_run.text_element_style.link,href_link,scale up your cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh#SdPxdzHE2oEMCfxY6fzcGxBIngh,SdPxdzHE2oEMCfxY6fzcGxBIngh,1,86,Query,get-and-scalar-query,R7F7wY8pCiJ5Q4kbntxcMsE6nLf,https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf,recvlPpiienCU8,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf and verify whether the old anchor should be recreated on the target.
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#K5xgdXSWMoFWGHxNkOxcLSjKnIL,K5xgdXSWMoFWGHxNkOxcLSjKnIL,$.blocks.items[103].bullet.elements[1].text_run.text_element_style.link,href_link,scale up your cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh#SdPxdzHE2oEMCfxY6fzcGxBIngh,SdPxdzHE2oEMCfxY6fzcGxBIngh,2,47,Scale Global Cluster,scale-global-cluster,G6xpwyghRitwbqkwl86cpb3Gn2g,https://zilliverse.feishu.cn/wiki/G6xpwyghRitwbqkwl86cpb3Gn2g,recvlVUc5CZukz,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf and verify whether the old anchor should be recreated on the target.
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#FLYodIzuBotTK9xZdu4cQjGjnge,FLYodIzuBotTK9xZdu4cQjGjnge,$.blocks.items[106].text.elements[1].text_run.text_element_style.link,href_link,scale up your serving cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh#SdPxdzHE2oEMCfxY6fzcGxBIngh,SdPxdzHE2oEMCfxY6fzcGxBIngh,1,86,Query,get-and-scalar-query,R7F7wY8pCiJ5Q4kbntxcMsE6nLf,https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf,recvlPpiienCU8,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf and verify whether the old anchor should be recreated on the target.
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#FLYodIzuBotTK9xZdu4cQjGjnge,FLYodIzuBotTK9xZdu4cQjGjnge,$.blocks.items[106].text.elements[1].text_run.text_element_style.link,href_link,scale up your serving cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh#SdPxdzHE2oEMCfxY6fzcGxBIngh,SdPxdzHE2oEMCfxY6fzcGxBIngh,2,46,Connect to Serving Clusters,connect-to-serving-cluster,SFPlwOh8cigh8wkm9xLcXHlfnVh,https://zilliverse.feishu.cn/wiki/SFPlwOh8cigh8wkm9xLcXHlfnVh,recvlPnjpHEiSf,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf and verify whether the old anchor should be recreated on the target.
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#MMbSdJRbzoD9Hvx0IHMcIqLnnfg,MMbSdJRbzoD9Hvx0IHMcIqLnnfg,$.blocks.items[122].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,1,86,Query,get-and-scalar-query,R7F7wY8pCiJ5Q4kbntxcMsE6nLf,https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf,recvlPpiienCU8,Development,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#MMbSdJRbzoD9Hvx0IHMcIqLnnfg,MMbSdJRbzoD9Hvx0IHMcIqLnnfg,$.blocks.items[122].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,2,55,Scale Global Cluster,scale-global-cluster,G6xpwyghRitwbqkwl86cpb3Gn2g,https://zilliverse.feishu.cn/wiki/G6xpwyghRitwbqkwl86cpb3Gn2g,recvlVUc5CZukz,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#MMbSdJRbzoD9Hvx0IHMcIqLnnfg,MMbSdJRbzoD9Hvx0IHMcIqLnnfg,$.blocks.items[122].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,3,50,Create Cluster,create-cluster,KrbjwFhy3iojF3k97XmcvvXMnW7,https://zilliverse.feishu.cn/wiki/KrbjwFhy3iojF3k97XmcvvXMnW7,recvlVUzSLcB1y,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,EV41wG08BiOWW8kbo9xcTGoPnKd.json,FAQs,EV41wG08BiOWW8kbo9xcTGoPnKd,faqs,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd,https://zilliverse.feishu.cn/wiki/EV41wG08BiOWW8kbo9xcTGoPnKd#MMbSdJRbzoD9Hvx0IHMcIqLnnfg,MMbSdJRbzoD9Hvx0IHMcIqLnnfg,$.blocks.items[122].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,4,50,Manage Cluster,manage-cluster,PharwAysCiBzvgkuqqecmNzunQf,https://zilliverse.feishu.cn/wiki/PharwAysCiBzvgkuqqecmNzunQf,recvlVUEVTk9b3,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
